Ticker,Open,Close
PLTR,-1,-1
AAPL,60.036357886139776,59.4029655456543
MSFT,136.65641215191422,136.59898376464844
PLTR,-1,-1
AAPL,59.985403245758334,55.631744384765625
MSFT,139.7480961231457,131.468505859375
PLTR,-1,-1
AAPL,55.35022704591594,54.449886322021484
MSFT,131.14304312122096,130.1571502685547
PLTR,-1,-1
AAPL,57.35961698057595,59.912601470947266
MSFT,137.59443780402628,141.98788452148438
PLTR,-1,-1
AAPL,60.851756305887754,59.58254623413086
MSFT,142.53345256391995,140.628662109375
PLTR,-1,-1
AAPL,59.82523444541299,62.71796798706055
MSFT,142.04533102950404,149.42518615722656
PLTR,-1,-1
AAPL,61.337120260245676,60.121299743652344
MSFT,145.2518769737937,143.28965759277344
PLTR,-1,-1
AAPL,60.849334516621546,61.8370361328125
MSFT,145.91232801235856,153.36874389648438
PLTR,-1,-1
AAPL,62.028754737466606,61.71084213256836
MSFT,152.57428483607072,150.9566650390625
PLTR,-1,-1
AAPL,59.82037714150967,58.463802337646484
MSFT,146.44832390564008,145.596435546875
PLTR,-1,-1
AAPL,58.32547341461665,59.439369201660156
MSFT,145.35715532805682,148.61155700683594
PLTR,-1,-1
AAPL,58.92246006471552,58.58513641357422
MSFT,148.45844963217235,147.24282836914062
PLTR,-1,-1
AAPL,60.88816668017039,63.69596481323242
MSFT,153.45490035648226,158.19293212890625
PLTR,-1,-1
AAPL,65.7174610200914,62.95820236206055
MSFT,162.32794813884126,156.48916625976562
PLTR,-1,-1
AAPL,63.76150035495677,64.56962585449219
MSFT,158.57575360867477,158.0588836669922
PLTR,-1,-1
AAPL,65.20785277807086,65.0355453491211
MSFT,159.23624056503343,158.0684814453125
PLTR,-1,-1
AAPL,65.1131997931994,66.3120346069336
MSFT,157.3123520753482,158.42266845703125
PLTR,-1,-1
AAPL,67.95012658868427,69.6610107421875
MSFT,161.76322522842725,166.261962890625
PLTR,-1,-1
AAPL,68.5325465687292,69.02518463134766
MSFT,163.86894748590709,164.51983642578125
PLTR,-1,-1
AAPL,69.74108800841772,69.57363891601562
MSFT,166.83626285245634,169.45892333984375
PLTR,-1,-1
AAPL,69.08829799292641,68.62963104248047
MSFT,171.8135575532285,170.9521026611328
PLTR,-1,-1
AAPL,67.45263070247596,67.20509338378906
MSFT,169.06645226353896,167.5636749267578
PLTR,-1,-1
AAPL,67.04734575925282,65.12775421142578
MSFT,166.07051152310385,160.6337432861328
PLTR,-1,-1
AAPL,66.39940158614417,67.00367736816406
MSFT,164.0508501636032,166.0896453857422
PLTR,-1,-1
AAPL,66.94786041444767,66.74401092529297
MSFT,166.6544031792957,164.07958984375
PLTR,-1,-1
AAPL,67.27064283501898,68.6708984375
MSFT,164.69215098463684,167.07553100585938
PLTR,-1,-1
AAPL,68.38694490813113,68.71942138671875
MSFT,169.02818179820954,166.59695434570312
PLTR,-1,-1
AAPL,69.18293587962397,67.60552215576172
MSFT,168.07098913910997,162.5384979248047
PLTR,-1,-1
AAPL,69.097982412738,69.82601928710938
MSFT,165.8025149944787,169.8322296142578
PLTR,-1,-1
AAPL,70.3672236384152,71.29911041259766
MSFT,172.2921755306454,171.5360107421875
PLTR,-1,-1
AAPL,69.46688076275679,70.15123748779297
MSFT,168.27202178019542,167.09469604492188
PLTR,-1,-1
AAPL,70.17548910786692,71.1437759399414
MSFT,167.0181352030328,171.18185424804688
PLTR,-1,-1
AAPL,71.60487317175793,72.2115707397461
MSFT,172.88561836411026,173.01962280273438
PLTR,-1,-1
AAPL,72.91533768168664,72.95659637451172
MSFT,174.28310988132503,174.72340393066406
PLTR,-1,-1
AAPL,73.58512855265982,73.71131896972656
MSFT,176.2836061355487,175.73802185058594
PLTR,-1,-1
AAPL,74.37319856682336,75.46577453613281
MSFT,177.0589155703363,176.77175903320312
PLTR,-1,-1
AAPL,74.97180698726206,76.65325927734375
MSFT,175.30730799085808,178.74359130859375
PLTR,-1,-1
AAPL,77.33946490194451,75.77725219726562
MSFT,178.80099187055717,174.69468688964844
PLTR,-1,-1
AAPL,75.95731647939719,74.8623046875
MSFT,174.73297499108446,172.05287170410156
PLTR,-1,-1
AAPL,74.0982401903213,75.32221984863281
MSFT,169.93752944441883,172.79949951171875
PLTR,-1,-1
AAPL,73.08596566629879,74.87691497802734
MSFT,171.3924103645551,175.3168487548828
PLTR,-1,-1
AAPL,76.20552437986748,76.6410903930664
MSFT,177.7959394259672,176.99191284179688
PLTR,-1,-1
AAPL,76.65813571214994,76.19823455810547
MSFT,177.1067833021555,175.76673889160156
PLTR,-1,-1
AAPL,77.0596416459209,77.6801528930664
MSFT,177.38886870679679,178.20474243164062
PLTR,-1,-1
AAPL,77.54145075007376,77.10101318359375
MSFT,177.9551648606696,176.06427001953125
PLTR,-1,-1
AAPL,76.83819007988166,77.59740447998047
MSFT,175.83392486587098,176.1410675048828
PLTR,-1,-1
AAPL,78.71916640033362,77.07178497314453
MSFT,178.85745557270067,174.2790069580078
PLTR,-1,-1
AAPL,76.9282205155957,77.40758514404297
MSFT,172.963988040229,174.50933837890625
PLTR,-1,-1
AAPL,77.0815181781685,77.44165802001953
MSFT,173.4823278689673,174.11581420898438
PLTR,-1,-1
AAPL,77.68500333141107,77.3662338256836
MSFT,175.39238675358726,175.89151000976562
PLTR,-1,-1
AAPL,77.32000896800524,78.31768798828125
MSFT,175.21000969417707,175.48837280273438
PLTR,-1,-1
AAPL,78.05001280060178,78.68025207519531
MSFT,176.85134714449978,177.48484802246094
PLTR,-1,-1
AAPL,79.00143274067266,79.11336517333984
MSFT,177.39845376013542,177.91676330566406
PLTR,-1,-1
AAPL,78.93572914517367,78.43202209472656
MSFT,176.89934289398556,175.5747528076172
PLTR,-1,-1
AAPL,78.68266175404264,80.66584777832031
MSFT,175.2868170566097,179.6829071044922
PLTR,-1,-1
AAPL,80.36172332368155,81.14282989501953
MSFT,178.4734884946584,180.7963104248047
PLTR,-1,-1
AAPL,80.82159171486241,83.70511627197266
MSFT,180.45075909258605,182.17848205566406
PLTR,-1,-1
AAPL,84.65657762001017,85.85865783691406
MSFT,183.4550870310254,188.935791015625
PLTR,-1,-1
AAPL,84.99966970000351,81.73653411865234
MSFT,185.37481868262356,178.790283203125
PLTR,-1,-1
AAPL,83.88275926094929,82.44220733642578
MSFT,182.88872416415256,180.201171875
PLTR,-1,-1
AAPL,81.09172454239201,83.4618148803711
MSFT,177.1681195252707,181.35304260253906
PLTR,-1,-1
AAPL,85.52286182278011,85.6737289428711
MSFT,185.14441722165304,185.797119140625
PLTR,-1,-1
AAPL,86.42076455774615,85.55448913574219
MSFT,187.1984868366461,186.44021606445312
PLTR,-1,-1
AAPL,85.51068509788405,85.58855438232422
MSFT,186.20982979362395,188.43667602539062
PLTR,-1,-1
AAPL,86.29666530516798,85.09944915771484
MSFT,190.6155272914356,187.31365966796875
PLTR,-1,-1
AAPL,85.49366152486377,87.32598114013672
MSFT,187.9279365695545,192.51600646972656
PLTR,-1,-1
AAPL,88.57427133276799,89.18991088867188
MSFT,193.97498056414278,193.80221557617188
PLTR,-1,-1
AAPL,88.81762744432615,87.61554718017578
MSFT,193.50470117548133,189.8956756591797
PLTR,-1,-1
AAPL,87.77128710141119,88.77869415283203
MSFT,189.8572588057207,192.29525756835938
PLTR,-1,-1
AAPL,88.67404914924855,86.05088806152344
MSFT,191.70975479189462,188.4462890625
PLTR,-1,-1
AAPL,85.9584251297807,88.0340805053711
MSFT,187.91833745347375,190.47152709960938
PLTR,-1,-1
AAPL,87.62039790653964,88.7689437866211
MSFT,189.934022172079,195.3379364013672
PLTR,-1,-1
AAPL,88.84682302233178,88.6010513305664
MSFT,194.98283880276514,196.48019409179688
PLTR,-1,-1
AAPL,89.51113285524976,88.6010513305664
MSFT,197.42082744501693,197.9775390625
PLTR,-1,-1
AAPL,90.03430074503379,90.97114562988281
MSFT,200.44430769589064,202.2392120361328
PLTR,-1,-1
AAPL,91.35075503882443,90.68888092041016
MSFT,201.99927400934564,199.8876190185547
PLTR,-1,-1
AAPL,91.6695298380442,92.80104064941406
MSFT,201.63455617889085,204.28372192382812
PLTR,-1,-1
AAPL,93.69651908668872,93.20011901855469
MSFT,207.64316463911499,205.71388244628906
PLTR,-1,-1
AAPL,92.79373105488341,93.3631362915039
MSFT,205.04198592289438,205.08998107910156
PLTR,-1,-1
AAPL,94.67230019364084,92.93244934082031
MSFT,205.86748881242644,198.7550506591797
PLTR,-1,-1
AAPL,92.31192546978035,94.47032165527344
MSFT,197.85278624196766,199.983642578125
PLTR,-1,-1
AAPL,96.35131273104463,95.12003326416016
MSFT,201.1450643184842,199.68609619140625
PLTR,-1,-1
AAPL,93.98851197519926,93.94957733154297
MSFT,197.1520722349672,195.73150634765625
PLTR,-1,-1
AAPL,94.40219140138757,93.75978088378906
MSFT,196.2594257601162,194.7332763671875
PLTR,-1,-1
AAPL,93.8473823794661,95.73566436767578
MSFT,196.76815359571623,203.10313415527344
PLTR,-1,-1
AAPL,96.52893470179353,94.41434478759766
MSFT,205.08040967587897,200.36756896972656
PLTR,-1,-1
AAPL,94.11504710524962,94.6795883178711
MSFT,200.799463939146,203.2470703125
PLTR,-1,-1
AAPL,94.41190829825081,90.37010192871094
MSFT,198.87017640461835,194.40689086914062
PLTR,-1,-1
AAPL,88.56212813927338,90.146240234375
MSFT,192.37200707149725,193.2166748046875
PLTR,-1,-1
AAPL,91.21203824708473,92.28271484375
MSFT,193.3798871308601,195.66432189941406
PLTR,-1,-1
AAPL,91.852015075252,90.76673889160156
MSFT,195.43394038666563,193.9077911376953
PLTR,-1,-1
AAPL,91.2509849817971,92.50659942626953
MSFT,194.3685200993384,195.86587524414062
PLTR,-1,-1
AAPL,91.67683010582483,93.6259536743164
MSFT,192.92870710383087,195.71224975585938
PLTR,-1,-1
AAPL,100.14249260806086,103.42752838134766
MSFT,196.19220424708922,196.7777099609375
PLTR,-1,-1
AAPL,105.31579399255398,106.03363800048828
MSFT,203.0263026972429,207.84471130371094
PLTR,-1,-1
AAPL,106.22343065918278,106.74173736572266
MSFT,205.56988754345605,204.7252197265625
PLTR,-1,-1
AAPL,106.46193150161834,107.12866973876953
MSFT,206.2705691716204,204.3892822265625
PLTR,-1,-1
AAPL,107.46202710488257,110.86629486083984
MSFT,203.81336788096826,207.662353515625
PLTR,-1,-1
AAPL,110.3860424163052,108.34564971923828
MSFT,206.22259531548428,203.94775390625
PLTR,-1,-1
AAPL,109.79613607004357,109.92046356201172
MSFT,203.17028548212394,199.8876190185547
PLTR,-1,-1
AAPL,109.18178729591412,106.65140533447266
MSFT,198.84137606478103,195.21316528320312
PLTR,-1,-1
AAPL,107.74598999306477,110.19593048095703
MSFT,197.04651383994812,200.7899169921875
PLTR,-1,-1
AAPL,111.58054387716682,112.14610290527344
MSFT,201.02983978206382,200.31954956054688
PLTR,-1,-1
AAPL,111.97059590519345,112.0461654663086
MSFT,200.3771427347529,200.5115203857422
PLTR,-1,-1
AAPL,113.17239437524739,111.75362396240234
MSFT,201.1834028909873,201.83609008789062
PLTR,-1,-1
AAPL,111.50497642122994,112.68484497070312
MSFT,202.07605567926134,202.9975128173828
PLTR,-1,-1
AAPL,113.09440184356299,112.82624816894531
MSFT,203.48825933929598,201.76597595214844
PLTR,-1,-1
AAPL,112.86768515883944,115.3298110961914
MSFT,201.61200028707256,206.46131896972656
PLTR,-1,-1
AAPL,116.29271066660041,121.27303314208984
MSFT,205.7685726054539,204.96035766601562
PLTR,-1,-1
AAPL,125.49278030711304,122.72350311279297
MSFT,206.6633835219215,205.60501098632812
PLTR,-1,-1
AAPL,121.59237766186422,121.7166976928711
MSFT,205.03732499211057,208.27981567382812
PLTR,-1,-1
AAPL,123.03794762817631,123.37191772460938
MSFT,209.63647695149868,212.78274536132812
PLTR,-1,-1
AAPL,123.97650023718222,121.89710235595703
MSFT,214.45690337766257,218.00729370117188
PLTR,-1,-1
AAPL,122.8746266915099,121.69963836669922
MSFT,219.54676985088386,220.24916076660156
PLTR,-1,-1
AAPL,124.40309306090538,125.82672882080078
MSFT,218.41140795600424,216.9970245361328
PLTR,-1,-1
AAPL,129.45410665665014,130.8387451171875
MSFT,216.9777992678951,218.6712188720703
PLTR,-1,-1
AAPL,134.16380741866254,128.12794494628906
MSFT,219.34469313601724,222.8854522705078
PLTR,-1,-1
AAPL,123.74978578666541,117.86993408203125
MSFT,220.59552879932826,209.0784149169922
PLTR,-1,-1
AAPL,117.08009977010788,117.94793701171875
MSFT,206.9616141040856,206.14376831054688
PLTR,-1,-1
AAPL,111.11250964380896,110.01065063476562
MSFT,198.68704974112163,194.99234008789062
PLTR,-1,-1
AAPL,114.34008654092767,114.39859008789062
MSFT,199.745400897871,203.2957763671875
PLTR,-1,-1
AAPL,117.3628949087768,110.6639633178711
MSFT,205.32597512707235,197.59979248046875
PLTR,-1,-1
AAPL,111.71704744145245,109.21104431152344
MSFT,199.36056203452765,196.3105010986328
PLTR,-1,-1
AAPL,111.8633336140555,112.48739624023438
MSFT,196.51255926382413,197.63829040527344
PLTR,-1,-1
AAPL,115.38343686650313,112.66291046142578
MSFT,200.5343879034672,200.88076782226562
PLTR,-1,-1
AAPL,112.36063408677491,109.33782196044922
MSFT,202.65110406483618,197.29185485839844
PLTR,-1,-1
AAPL,106.98784309353663,107.59239959716797
MSFT,192.4810724464651,195.2328643798828
PLTR,-1,-1
AAPL,107.65091477299849,104.17955780029297
MSFT,195.12703307520093,192.80821228027344
PLTR,-1,-1
AAPL,101.93683396216227,107.33888244628906
MSFT,189.72925874031986,194.8768310546875
PLTR,-1,-1
AAPL,109.874118243747,109.0257797241211
MSFT,197.30152543226745,199.57223510742188
PLTR,-1,-1
AAPL,108.84052779447258,104.45258331298828
MSFT,200.03406346905894,193.00064086914062
PLTR,-1,-1
AAPL,102.55112314626282,105.52517700195312
MSFT,192.28861654480292,195.5022430419922
PLTR,-1,-1
AAPL,105.72995643059598,109.48408508300781
MSFT,195.84861465967163,199.95706176757812
PLTR,-1,-1
AAPL,112.14611662005213,112.09735870361328
MSFT,202.9013124718636,201.5157928466797
PLTR,-1,-1
AAPL,111.69756013169471,111.24900817871094
MSFT,201.4292249562203,199.4182891845703
PLTR,-1,-1
AAPL,110.95649687203007,112.92619323730469
MSFT,199.87048183587524,202.3721160888672
PLTR,10.0,9.5
AAPL,114.71059960151675,113.88176727294922
MSFT,205.41256787340234,204.42153930664062
PLTR,9.6899995803833,9.460000038146973
AAPL,110.07889017847046,110.20565032958984
MSFT,200.1302639824499,198.3887481689453
PLTR,9.0600004196167,9.199999809265137
AAPL,111.07351933016997,113.5990219116211
MSFT,199.37979791306213,202.4202423095703
PLTR,9.430000305175781,9.029999732971191
AAPL,112.81891482742249,110.34217071533203
MSFT,200.9192727681935,198.11936950683594
PLTR,9.039999961853027,9.899999618530273
AAPL,111.76584897280837,112.21439361572266
MSFT,199.2258364433106,201.8910369873047
PLTR,10.039999961853027,10.0
AAPL,113.35523433064257,112.10710906982422
MSFT,202.54529705976978,202.61265563964844
PLTR,10.289999961853027,10.0
AAPL,112.4093925986349,114.05731201171875
MSFT,203.2380739442481,207.64479064941406
PLTR,10.130000114440918,9.949999809265137
AAPL,117.07035185818188,121.30228424072266
MSFT,210.51203414893342,213.02328491210938
PLTR,10.039999961853027,9.890000343322754
AAPL,122.15060951635888,118.0844497680664
MSFT,214.29333707129456,214.42803955078125
PLTR,9.880000114440918,9.470000267028809
AAPL,117.98696241696997,118.17223358154297
MSFT,214.56277068270265,212.5037384033203
PLTR,9.600000381469727,9.34000015258789
AAPL,115.76374078821675,117.70418548583984
MSFT,208.88598158273,211.34912109375
PLTR,9.270000457763672,9.90999984741211
AAPL,118.25996903954183,116.05624389648438
MSFT,211.82057244426065,211.34912109375
PLTR,9.9399995803833,9.710000038146973
AAPL,116.97285386966553,113.09196472167969
MSFT,212.08036327672104,206.1149444580078
PLTR,9.789999961853027,9.569999694824219
AAPL,113.3064551822562,114.5838394165039
MSFT,207.63515426808434,206.52865600585938
PLTR,9.600000381469727,9.270000457763672
AAPL,113.7647612616899,113.95978546142578
MSFT,205.05652935613014,206.6729736328125
PLTR,9.300000190734863,9.199999809265137
AAPL,114.5253328724893,112.86766815185547
MSFT,205.83589789977742,206.75958251953125
PLTR,9.369999885559082,9.680000305175781
AAPL,113.49175118318755,112.17536926269531
MSFT,206.89427917029462,208.0488739013672
PLTR,9.710000038146973,9.489999771118164
AAPL,111.17100086591333,112.18510437011719
MSFT,205.75895736252448,202.131591796875
PLTR,9.720000267028809,9.949999809265137
AAPL,112.61415013058482,113.6965103149414
MSFT,203.58441327658568,205.18161010742188
PLTR,10.0,10.949999809265137
AAPL,112.1851208602056,108.43098449707031
MSFT,199.81277408368302,195.01156616210938
PLTR,10.65999984741211,10.850000381469727
AAPL,109.57182651697636,112.4483642578125
MSFT,196.348979241108,196.97438049316406
PLTR,10.899999618530273,10.75
AAPL,108.29444483590676,106.14923095703125
MSFT,195.80052251573846,194.8094940185547
PLTR,10.609999656677246,10.130000114440918
AAPL,106.39302272628981,106.06148529052734
MSFT,196.56063946362534,194.6748046875
PLTR,10.229999542236328,10.539999961853027
AAPL,106.9293426114221,107.6899185180664
MSFT,196.17575238296823,198.61964416503906
PLTR,10.569999694824219,10.5
AAPL,111.29776550877692,112.08759307861328
MSFT,205.9225092642402,208.2028350830078
PLTR,10.819999694824219,10.720000267028809
AAPL,115.01291614739544,116.06602478027344
MSFT,213.63906038751014,214.84176635742188
PLTR,10.899999618530273,11.880000114440918
AAPL,115.57273140177695,115.93414306640625
MSFT,213.8507565260113,215.25552368164062
PLTR,12.220000267028809,13.829999923706055
AAPL,117.70210041193614,113.61915588378906
MSFT,215.94828231340466,210.12718200683594
PLTR,14.960000038146973,14.670000076293945
AAPL,112.86703652339298,113.27728271484375
MSFT,206.3843582836946,203.02639770507812
PLTR,14.989999771118164,14.0
AAPL,114.46897654176517,116.71556854248047
MSFT,204.35421699130274,208.35682678222656
PLTR,14.569999694824219,15.960000038146973
AAPL,116.84254616591035,116.44206237792969
MSFT,208.99180827251445,207.2887725830078
PLTR,16.65999984741211,14.579999923706055
AAPL,116.66672664224632,116.49090576171875
MSFT,208.1739489940715,208.31826782226562
PLTR,14.489999771118164,15.800000190734863
AAPL,116.15879706701332,117.50675964355469
MSFT,206.74033793525987,209.01104736328125
PLTR,15.960000038146973,15.930000305175781
AAPL,116.7741779499669,116.61788940429688
MSFT,207.92380529244616,206.34585571289062
PLTR,16.290000915527344,17.850000381469727
AAPL,115.85600165898173,115.28946685791016
MSFT,206.1047029137225,203.62547302246094
PLTR,18.280000686645508,17.899999618530273
AAPL,114.85966906826211,115.88529205322266
MSFT,203.91487189418262,204.9181365966797
PLTR,18.5,18.979999542236328
AAPL,115.88529679156849,114.615478515625
MSFT,204.70586814691993,202.9597930908203
PLTR,19.030000686645508,18.149999618530273
AAPL,114.45921058973786,111.20652770996094
MSFT,203.50001273892568,202.68968200683594
PLTR,18.6299991607666,21.040000915527344
AAPL,111.26514882374211,112.49588775634766
MSFT,202.18807747793556,206.30728149414062
PLTR,22.350000381469727,23.81999969482422
AAPL,112.86706383733798,113.3359146118164
MSFT,207.51312294435323,206.31690979003906
PLTR,23.959999084472656,29.049999237060547
AAPL,113.86337170986415,113.88290405273438
MSFT,207.26230592341696,207.62887573242188
PLTR,31.190000534057617,27.65999984741211
AAPL,114.25407557732021,116.28578186035156
MSFT,206.53878125167947,206.5098419189453
PLTR,28.239999771118164,27.110000610351562
AAPL,118.20027268083436,119.87056732177734
MSFT,206.93432077523863,208.5742950439453
PLTR,28.09000015258789,25.670000076293945
AAPL,119.1868131981227,120.22220611572266
MSFT,207.29121521690678,207.76390075683594
PLTR,22.239999771118164,22.510000228881836
AAPL,120.65198415652675,120.08545684814453
MSFT,207.03078693135419,206.67385864257812
PLTR,23.549999237060547,24.030000686645508
AAPL,119.75331738666377,119.41144561767578
MSFT,206.65457192734252,206.7896270751953
PLTR,24.8799991607666,23.850000381469727
AAPL,119.4700809338177,120.87664794921875
MSFT,206.7992528831903,206.72207641601562
PLTR,24.440000534057617,28.940000534057617
AAPL,121.48226483759503,121.49202728271484
MSFT,206.41339913079136,208.38134765625
PLTR,30.6299991607666,28.59000015258789
AAPL,121.638532607525,118.95238494873047
MSFT,207.5613605938396,204.3200225830078
PLTR,28.68000030517578,26.6299991607666
AAPL,117.70213119748253,120.37850952148438
MSFT,204.29109033322288,203.08523559570312
PLTR,25.541000366210938,27.040000915527344
AAPL,119.58728899235093,119.56775665283203
MSFT,202.63182794485593,205.72845458984375
PLTR,27.149999618530273,27.200000762939453
AAPL,119.75334504344477,118.95238494873047
MSFT,205.57409544508724,206.63523864746094
PLTR,28.260000228881836,27.239999771118164
AAPL,121.45294571554655,124.91075134277344
MSFT,207.57101370945622,206.5677490234375
PLTR,26.81999969482422,26.43000030517578
AAPL,124.45167787791586,124.8423843383789
MSFT,207.16581192025404,211.53582763671875
PLTR,25.709999084472656,25.920000076293945
AAPL,125.90709184727795,125.71173858642578
MSFT,212.1050184542411,211.67091369628906
PLTR,26.520000457763672,27.229999542236328
AAPL,125.96570052204723,123.71910095214844
MSFT,210.87022399902344,210.87022399902344
PLTR,26.270000457763672,25.969999313354492
AAPL,122.11717324639278,125.25263977050781
MSFT,209.8669583764434,214.7289581298828
PLTR,26.190000534057617,28.510000228881836
AAPL,128.5541665300668,128.81790161132812
MSFT,214.8253803137637,216.03123474121094
PLTR,29.030000686645508,28.040000915527344
AAPL,129.09136164768518,127.91922760009766
MSFT,215.2306021027868,213.21441650390625
PLTR,28.950000762939453,28.690000534057617
AAPL,128.27090571957586,128.9058074951172
MSFT,213.60029998977953,214.88333129882812
PLTR,28.79800033569336,27.75
AAPL,130.87886905079404,133.51617431640625
MSFT,216.52324544089436,217.01524353027344
PLTR,28.389999389648438,25.6299991607666
AAPL,134.84460481779132,131.73843383789062
MSFT,218.3175920352169,216.23387145996094
PLTR,25.75,24.65999984741211
AAPL,132.43194041698706,130.61512756347656
MSFT,217.27573528269446,213.85110473632812
PLTR,24.969999313354492,25.100000381469727
AAPL,130.9667947818931,129.60906982421875
MSFT,213.87038319147217,214.56495666503906
PLTR,24.6299991607666,23.549999237060547
