Date,Ticker,Open,Close
2024-01-02,RTX,81.70825690255745,82.84565734863281
2024-01-02,AMGN,276.61937257547777,286.3542175292969
2024-01-03,AAPL,183.1205861355978,183.15040588378906
2024-01-03,MSFT,365.5381225658885,367.1131591796875
2024-01-03,NVDA,47.47154327586198,47.555519104003906
2024-01-03,GOOGL,136.7542468301381,138.418212890625
2024-01-03,AMZN,149.1999969482422,148.47000122070312
2024-01-03,META,343.66721813563737,343.1591491699219
2024-01-03,TSLA,244.97999572753906,238.4499969482422
2024-01-03,BRK-B,362.0799865722656,366.75
2024-01-03,V,256.15765943065844,255.59295654296875
2024-01-03,JNJ,154.47386395613296,154.79119873046875
2024-01-03,XOM,98.01973656493986,98.93025970458984
2024-01-03,WMT,52.625887146012055,52.471073150634766
2024-01-03,JPM,166.98938931971847,166.4744110107422
2024-01-03,MA,418.1612711248634,415.748779296875
2024-01-03,PG,143.85948584671925,143.3745880126953
2024-01-03,HD,334.29199141962556,330.1728820800781
2024-01-03,CVX,141.64879203867878,144.4364471435547
2024-01-03,LLY,595.0838094592534,612.6387939453125
2024-01-03,MRK,111.23390393430195,111.72061920166016
2024-01-03,ABBV,153.4793058948489,153.35507202148438
2024-01-03,PEP,169.56987374156895,167.58348083496094
2024-01-03,KO,58.15388512191951,58.1829948425293
2024-01-03,BAC,32.81494652360456,32.69792175292969
2024-01-03,PFE,27.812028575970793,27.56171989440918
2024-01-03,AVGO,105.59767015698053,104.45111846923828
2024-01-03,COST,646.7143884073796,640.2393798828125
2024-01-03,CSCO,48.635093002937815,48.964691162109375
2024-01-03,ORCL,101.80178945935675,100.97396850585938
2024-01-03,MCD,288.3083236200383,285.77471923828125
2024-01-03,CRM,252.09196071322236,250.44117736816406
2024-01-03,ACN,337.11084242194687,332.57379150390625
2024-01-03,DHR,234.33926703254676,229.81875610351562
2024-01-03,TXN,162.13734376329472,160.93089294433594
2024-01-03,LIN,401.0089880278723,403.7851257324219
2024-01-03,NEE,58.895581490798364,59.74369430541992
2024-01-03,ABT,107.42133390094041,106.81663513183594
2024-01-03,DIS,89.41941859633715,90.82666015625
2024-01-03,TMUS,160.09523835973667,159.19163513183594
2024-01-03,AMD,135.7100067138672,135.32000732421875
2024-01-03,NFLX,467.32000732421875,470.260009765625
2024-01-03,NKE,103.4136751016979,101.77032470703125
2024-01-03,UPS,147.91623483190648,148.170166015625
2024-01-03,PM,90.88427613554389,90.86522674560547
2024-01-03,UNH,534.6687573296937,533.6743774414062
2024-01-03,LOW,211.40483184331327,207.39892578125
2024-01-03,INTC,46.47753059186372,46.428192138671875
2024-01-03,HON,202.9760447632043,199.18765258789062
2024-01-03,RTX,83.09841712289828,83.22479248046875
2024-01-03,AMGN,288.91553475407824,289.53179931640625
2024-01-04,AAPL,181.06291404030495,180.82435607910156
2024-01-04,MSFT,367.1825051718643,364.4781799316406
2024-01-04,NVDA,47.753460549538744,47.984397888183594
2024-01-04,GOOGL,137.92003596732496,135.89736938476562
2024-01-04,AMZN,145.58999633789062,144.57000732421875
2024-01-04,META,343.1890472206602,345.799072265625
2024-01-04,TSLA,239.25,237.92999267578125
2024-01-04,BRK-B,367.4100036621094,363.67999267578125
2024-01-04,V,255.6821263703447,257.2078552246094
2024-01-04,JNJ,155.38739099874726,154.46424865722656
2024-01-04,XOM,99.75452300262008,98.06766510009766
2024-01-04,WMT,52.441426470432305,51.96381759643555
2024-01-04,JPM,166.82633676521823,167.57913208007812
2024-01-04,MA,415.480780839116,416.7416076660156
2024-01-04,PG,143.57825718774964,144.16012573242188
2024-01-04,HD,331.802954855922,330.4949951171875
2024-01-04,CVX,145.6975407002027,142.85299682617188
2024-01-04,LLY,620.1368111970951,609.4649658203125
2024-01-04,MRK,112.84007221248409,113.90111541748047
2024-01-04,ABBV,153.21170260334753,154.310791015625
2024-01-04,PEP,166.2850693747622,166.1494140625
2024-01-04,KO,58.270328427328806,57.988922119140625
2024-01-04,BAC,32.736931693679594,32.96122360229492
2024-01-04,PFE,27.61734322694732,26.968395233154297
2024-01-04,AVGO,104.38993781294526,103.5068359375
2024-01-04,COST,637.647350258377,643.8740234375
2024-01-04,CSCO,48.89683075471397,48.547847747802734
2024-01-04,ORCL,101.27947096777554,101.10208129882812
2024-01-04,MCD,286.6774881323645,283.2022399902344
2024-01-04,CRM,250.43123218978508,249.84451293945312
2024-01-04,ACN,332.57378236573334,331.75689697265625
2024-01-04,DHR,229.3507647165105,231.6209716796875
2024-01-04,TXN,156.83860729664582,158.73997497558594
2024-01-04,LIN,402.72806079644505,403.6665954589844
2024-01-04,NEE,59.91716882121489,59.560577392578125
2024-01-04,ABT,106.97268648583375,108.2406005859375
2024-01-04,DIS,91.11405220262229,89.74644470214844
2024-01-04,TMUS,159.94790118444865,159.40769958496094
2024-01-04,AMD,134.3000030517578,136.00999450683594
2024-01-04,NFLX,472.9800109863281,474.6700134277344
2024-01-04,NKE,100.22479637063113,100.06829071044922
2024-01-04,UPS,147.70930695519235,147.6528778076172
2024-01-04,PM,91.20804016326524,91.0937728881836
2024-01-04,UNH,536.5985762790084,537.0120849609375
2024-01-04,LOW,207.037404856574,206.37301635742188
2024-01-04,INTC,45.11577268702602,46.250572204589844
2024-01-04,HON,198.7883637457598,199.54798889160156
2024-01-04,RTX,83.59420744712267,83.0303726196289
2024-01-04,AMGN,290.31169753202926,291.91973876953125
2024-01-05,AAPL,180.90387243418792,180.09869384765625
2024-01-05,MSFT,365.4984700948147,364.2899475097656
2024-01-05,NVDA,48.44826200298403,49.08308029174805
2024-01-05,GOOGL,136.25605079075785,135.23973083496094
2024-01-05,AMZN,144.69000244140625,145.24000549316406
2024-01-05,META,345.6695403534004,350.6106872558594
2024-01-05,TSLA,236.86000061035156,237.49000549316406
2024-01-05,BRK-B,364.8299865722656,365.5899963378906
2024-01-05,V,258.36705070020554,257.2871398925781
2024-01-05,JNJ,154.3392308634923,154.94505310058594
2024-01-05,XOM,98.88233552048995,98.36477661132812
2024-01-05,WMT,52.01652030978468,51.61796569824219
2024-01-05,JPM,167.6378133725869,168.41993713378906
2024-01-05,MA,417.4563920487732,416.3941345214844
2024-01-05,PG,144.22802256849482,142.96728515625
2024-01-05,HD,329.79217359312446,334.740966796875
2024-01-05,CVX,144.10460416834692,142.60647583007812
2024-01-05,LLY,608.9690441088171,613.4817504882812
2024-01-05,MRK,113.98871544603476,114.10552978515625
2024-01-05,ABBV,154.18654604549775,154.96067810058594
2024-01-05,PEP,166.246288577801,163.69789123535156
2024-01-05,KO,58.027740554783804,57.90159225463867
2024-01-05,BAC,32.96122121331552,33.57558822631836
2024-01-05,PFE,26.90349939501145,27.3206787109375
2024-01-05,AVGO,103.76239666409363,103.53347778320312
2024-01-05,COST,651.6500105937416,651.481201171875
2024-01-05,CSCO,48.64478757106317,48.55754089355469
2024-01-05,ORCL,101.04295508739719,101.24005889892578
2024-01-05,MCD,280.74630828223286,280.5327453613281
2024-01-05,CRM,249.81468558636703,249.7251739501953
2024-01-05,ACN,332.65245262984973,331.2942810058594
2024-01-05,DHR,229.88847261871337,229.30099487304688
2024-01-05,TXN,159.15499379766615,159.34803771972656
2024-01-05,LIN,404.12105230848965,404.1902160644531
2024-01-05,NEE,59.41601812916232,59.83043670654297
2024-01-05,ABT,107.97725825886721,108.0650405883789
2024-01-05,DIS,89.5978009676515,90.0833969116211
2024-01-05,TMUS,159.35858220748742,160.4586181640625
2024-01-05,AMD,136.77999877929688,138.5800018310547
2024-01-05,NFLX,476.5,474.05999755859375
2024-01-05,NKE,100.22479584999431,99.85308837890625
2024-01-05,UPS,147.11679029820974,149.27999877929688
2024-01-05,PM,90.84617882228977,90.7509536743164
2024-01-05,UNH,538.5677061126246,529.0960083007812
2024-01-05,LOW,205.7867790869864,207.63340759277344
2024-01-05,INTC,46.408458630710044,46.27030944824219
2024-01-05,HON,199.05131294645614,198.21377563476562
2024-01-05,RTX,83.37060759670162,83.00119018554688
2024-01-05,AMGN,290.9857412510653,291.75604248046875
2024-01-08,AAPL,181.0032684531674,184.4525604248047
2024-01-08,MSFT,365.8253710003868,371.1646728515625
2024-01-08,NVDA,49.49796557499239,52.23818588256836
2024-01-08,GOOGL,135.79770863307002,138.3385009765625
2024-01-08,AMZN,146.74000549316406,149.10000610351562
2024-01-08,META,353.35027401392244,357.2951965332031
2024-01-08,TSLA,236.13999938964844,240.4499969482422
2024-01-08,BRK-B,366.010009765625,368.17999267578125
2024-01-08,V,258.52554690718756,260.1107482910156
2024-01-08,JNJ,154.91620917679987,155.32969665527344
2024-01-08,XOM,96.54373893933335,96.72583770751953
2024-01-08,WMT,51.614674312960226,52.125221252441406
2024-01-08,JPM,168.17552185058594,168.17552185058594
2024-01-08,MA,417.0702890265578,419.595947265625
2024-01-08,PG,143.44248935073674,144.1989288330078
2024-01-08,HD,335.21928018170325,339.6116943359375
2024-01-08,CVX,140.729060043246,141.7530975341797
2024-01-08,LLY,617.3300344609734,620.9005737304688
2024-01-08,MRK,114.46568812808798,114.26126861572266
2024-01-08,ABBV,154.99888023987174,154.28208923339844
2024-01-08,PEP,163.69788664446025,163.86260986328125
2024-01-08,KO,57.91129563302424,58.32855224609375
2024-01-08,BAC,33.44881537652904,33.31229019165039
2024-01-08,PFE,27.2187027962808,27.422657012939453
2024-01-08,AVGO,104.24588421983411,106.0564956665039
2024-01-08,COST,651.2825366597078,657.1219482421875
2024-01-08,CSCO,48.2279443060237,48.916221618652344
2024-01-08,ORCL,101.44701177821173,103.1420669555664
2024-01-08,MCD,280.06676766090277,283.3575439453125
2024-01-08,CRM,250.80913308792748,259.4210205078125
2024-01-08,ACN,329.69993828338875,334.9653015136719
2024-01-08,DHR,227.9269053423189,233.85134887695312
2024-01-08,TXN,159.45422507086022,162.66819763183594
2024-01-08,LIN,402.9453977119467,403.3702392578125
2024-01-08,NEE,59.541302065296236,60.639991760253906
2024-01-08,ABT,108.38688595370824,109.62554168701172
2024-01-08,DIS,90.72755432128906,90.72755432128906
2024-01-08,TMUS,160.55685316544782,160.4979248046875
2024-01-08,AMD,140.36000061035156,146.17999267578125
2024-01-08,NFLX,473.8900146484375,485.0299987792969
2024-01-08,NKE,99.85308428362274,101.35948944091797
2024-01-08,UPS,149.1389161647403,150.4086151123047
2024-01-08,PM,91.31278721092778,91.69369506835938
2024-01-08,UNH,531.0849369603433,528.2493286132812
2024-01-08,LOW,208.24895578020016,212.15716552734375
2024-01-08,INTC,46.44792921427588,47.8096923828125
2024-01-08,HON,197.81449257281994,197.36651611328125
2024-01-08,RTX,82.54430522425353,83.4483871459961
2024-01-08,AMGN,290.2827884065937,299.3435974121094
2024-01-09,AAPL,182.8223597284498,184.0350799560547
2024-01-09,MSFT,368.509899386066,372.25433349609375
2024-01-09,NVDA,52.38614999154251,53.12493896484375
2024-01-09,GOOGL,137.9997548525819,140.44090270996094
2024-01-09,AMZN,148.3300018310547,151.3699951171875
2024-01-09,META,355.0437145797441,356.0697937011719
2024-01-09,TSLA,238.11000061035156,234.9600067138672
2024-01-09,BRK-B,368.0,366.8999938964844
2024-01-09,V,259.575782580121,260.8934631347656
2024-01-09,JNJ,155.4258575439453,155.4258575439453
2024-01-09,XOM,97.08046287724508,95.52778625488281
2024-01-09,WMT,52.019814477937665,52.474365234375
2024-01-09,JPM,167.78445331757564,166.84591674804688
2024-01-09,MA,416.73220689404695,420.2124328613281
2024-01-09,PG,144.08258049720894,144.79052734375
2024-01-09,HD,337.54237982602325,337.9132995605469
2024-01-09,CVX,142.17979528611227,138.1500244140625
2024-01-09,LLY,624.9471099328397,620.3550415039062
2024-01-09,MRK,114.3878318610645,115.28338623046875
2024-01-09,ABBV,154.28209892735285,155.12313842773438
2024-01-09,PEP,162.58357566340956,161.98281860351562
2024-01-09,KO,58.212111195093655,58.2218132019043
2024-01-09,BAC,32.980724304290185,32.795440673828125
2024-01-09,PFE,27.441197281104113,27.255783081054688
2024-01-09,AVGO,105.14575755089747,106.81034088134766
2024-01-09,COST,654.3313478119239,662.5740356445312
2024-01-09,CSCO,48.43151856732385,48.38304901123047
2024-01-09,ORCL,102.34380933290763,102.12699890136719
2024-01-09,MCD,281.1540249501152,282.35772705078125
2024-01-09,CRM,258.05865134349625,259.888427734375
2024-01-09,ACN,333.9023478129712,337.3273010253906
2024-01-09,DHR,233.21412881481504,229.87850952148438
2024-01-09,TXN,160.21667335062477,162.7550506591797
2024-01-09,LIN,402.56994830900584,401.7894592285156
2024-01-09,NEE,60.659270274127984,59.762969970703125
2024-01-09,ABT,109.38171015918715,109.94739532470703
2024-01-09,DIS,90.23204842192062,88.86444091796875
2024-01-09,TMUS,160.14433559597225,160.29165649414062
2024-01-09,AMD,145.9499969482422,149.25999450683594
2024-01-09,NFLX,475.5299987792969,482.0899963378906
2024-01-09,NKE,100.9192921148727,100.49867248535156
2024-01-09,UPS,149.56214873585793,150.42742919921875
2024-01-09,PM,91.05568132273694,91.02710723876953
2024-01-09,UNH,529.7065702837907,530.0708618164062
2024-01-09,LOW,210.4473159900311,212.03013610839844
2024-01-09,INTC,47.37550575760561,47.41497802734375
2024-01-09,HON,195.24344772328573,196.36341857910156
2024-01-09,RTX,83.3706060597538,83.40949249267578
2024-01-09,AMGN,296.5897485504131,295.85797119140625
2024-01-10,AAPL,183.2497813853363,185.07879638671875
2024-01-10,MSFT,372.828831535822,379.1686096191406
2024-01-10,NVDA,53.60080917255678,54.334598541259766
2024-01-10,GOOGL,140.4907073459037,141.76608276367188
2024-01-10,AMZN,152.05999755859375,153.72999572753906
2024-01-10,META,358.7994190594283,369.0602111816406
2024-01-10,TSLA,235.10000610351562,233.94000244140625
2024-01-10,BRK-B,366.260009765625,367.9200134277344
2024-01-10,V,262.51830106676374,262.1120910644531
2024-01-10,JNJ,155.60857770729126,155.65664672851562
2024-01-10,XOM,95.65239372617869,94.5885238647461
2024-01-10,WMT,52.55671114510812,53.12654495239258
2024-01-10,JPM,166.20065262504787,167.19786071777344
2024-01-10,MA,423.59320816235316,425.8503723144531
2024-01-10,PG,144.83898744334846,145.41116333007812
2024-01-10,HD,342.2373812339178,348.2696228027344
2024-01-10,CVX,138.45344675489568,137.01220703125
2024-01-10,LLY,623.3403453689466,625.0264282226562
2024-01-10,MRK,115.04975341924249,115.70195007324219
2024-01-10,ABBV,155.08491235703656,157.58889770507812
2024-01-10,PEP,161.4208079975237,161.74057006835938
2024-01-10,KO,58.43529364031571,58.41588592529297
2024-01-10,BAC,32.66866883408087,32.76618576049805
2024-01-10,PFE,27.21870433064335,26.875688552856445
2024-01-10,AVGO,106.5991921674479,106.62089538574219
2024-01-10,COST,664.9376797128942,668.1156005859375
2024-01-10,CSCO,48.470294298872865,48.70295333862305
2024-01-10,ORCL,101.98849037107406,102.80962371826172
2024-01-10,MCD,282.4838616084006,285.4834289550781
2024-01-10,CRM,261.80766389478777,262.66290283203125
2024-01-10,ACN,339.12832097098095,339.866455078125
2024-01-10,DHR,229.56984050335353,228.65379333496094
2024-01-10,TXN,162.6296078349799,161.42315673828125
2024-01-10,LIN,399.55671787034544,400.9892578125
2024-01-10,NEE,59.772608853796285,60.02318572998047
2024-01-10,ABT,110.25949652735632,111.576171875
2024-01-10,DIS,89.01309147869404,88.48785400390625
2024-01-10,TMUS,160.29165811938242,160.3800506591797
2024-01-10,AMD,150.07000732421875,148.5399932861328
2024-01-10,NFLX,481.6000061035156,478.3299865722656
2024-01-10,NKE,100.44976910526579,101.5062026977539
2024-01-10,UPS,150.61554925059937,151.63131713867188
2024-01-10,PM,91.12233698578777,89.9605712890625
2024-01-10,UNH,529.8048601255991,529.3519897460938
2024-01-10,LOW,212.75319765199941,215.15675354003906
2024-01-10,INTC,47.60246796769483,46.84264373779297
2024-01-10,HON,195.74987051891796,197.11329650878906
2024-01-10,RTX,83.409504008949,83.68170166015625
2024-01-10,AMGN,295.76167653112776,293.2677917480469
2024-01-11,AAPL,185.42671870400414,184.48239135742188
2024-01-11,MSFT,382.3682747948277,381.01116943359375
2024-01-11,NVDA,54.983413122715525,54.806461334228516
2024-01-11,GOOGL,142.97172905920294,141.5668182373047
2024-01-11,AMZN,155.0399932861328,155.17999267578125
2024-01-11,META,370.7139053766167,368.2632751464844
2024-01-11,TSLA,230.57000732421875,227.22000122070312
2024-01-11,BRK-B,367.80999755859375,363.3399963378906
2024-01-11,V,263.00373629978805,261.58697509765625
2024-01-11,JNJ,155.8489626998908,154.96426391601562
2024-01-11,XOM,94.92396926377859,94.56934356689453
2024-01-11,WMT,53.14631506488795,53.067264556884766
2024-01-11,JPM,166.52327059273657,166.4939422607422
2024-01-11,MA,427.5706414491387,424.3091735839844
2024-01-11,PG,145.51786096453594,145.96395874023438
2024-01-11,HD,348.5526821246897,348.0060729980469
2024-01-11,CVX,138.0172748986946,137.7517852783203
2024-01-11,LLY,629.1920495284845,630.5111083984375
2024-01-11,MRK,115.64355822599889,115.28338623046875
2024-01-11,ABBV,156.97726647242098,156.528076171875
2024-01-11,PEP,161.9537526829857,160.97509765625
2024-01-11,KO,58.464403696372045,58.037445068359375
2024-01-11,BAC,32.532138360660234,32.32735061645508
2024-01-11,PFE,26.72735945287376,26.328720092773438
2024-01-11,AVGO,106.99090540837119,108.53609466552734
2024-01-11,COST,666.3677257975876,668.929931640625
2024-01-11,CSCO,48.90653145763013,48.89683532714844
2024-01-11,ORCL,103.23503266832212,103.65054321289062
2024-01-11,MCD,285.8329252789482,285.54168701171875
2024-01-11,CRM,266.5114191831842,269.8726501464844
2024-01-11,ACN,338.06547106671024,342.4647521972656
2024-01-11,DHR,227.98665976164403,226.9810028076172
2024-01-11,TXN,161.33627586777914,159.83062744140625
2024-01-11,LIN,401.87839424863387,401.0682678222656
2024-01-11,NEE,59.753334216225475,58.519718170166016
2024-01-11,ABT,110.99795733382341,111.23316192626953
2024-01-11,DIS,88.58696476902304,88.64642333984375
2024-01-11,TMUS,160.0952093122555,159.27999877929688
2024-01-11,AMD,148.52000427246094,148.02000427246094
2024-01-11,NFLX,492.5400085449219,492.2300109863281
2024-01-11,NKE,101.94640174592534,103.58975219726562
2024-01-11,UPS,151.8382231127734,149.77847290039062
2024-01-11,PM,89.81772602156514,90.60810852050781
2024-01-11,UNH,527.8653324841605,531.360595703125
2024-01-11,LOW,215.0687891902597,215.10787963867188
2024-01-11,INTC,46.81303747245537,47.01039505004883
2024-01-11,HON,197.00617510139338,196.40237426757812
2024-01-11,RTX,83.51643676625787,82.94287109375
2024-01-11,AMGN,292.1700666025682,291.8523254394531
2024-01-12,AAPL,184.94958867585868,184.8104248046875
2024-01-12,MSFT,381.8630597761942,384.8150329589844
2024-01-12,NVDA,54.60451388829729,54.694488525390625
2024-01-12,GOOGL,142.15466712346748,142.13473510742188
2024-01-12,AMZN,155.38999938964844,154.6199951171875
2024-01-12,META,368.75140159107906,373.0649108886719
2024-01-12,TSLA,220.0800018310547,218.88999938964844
2024-01-12,BRK-B,366.510009765625,363.6199951171875
2024-01-12,V,262.6768168789581,261.7257080078125
2024-01-12,JNJ,155.6277860005705,156.15667724609375
2024-01-12,XOM,95.97826393418366,95.79615783691406
2024-01-12,WMT,53.15289784394244,53.13642883300781
2024-01-12,JPM,169.91572269517383,165.27188110351562
2024-01-12,MA,427.52089346166946,426.6756896972656
2024-01-12,PG,146.3906586314946,146.05123901367188
2024-01-12,HD,349.9582443973054,347.2056579589844
2024-01-12,CVX,140.169651117661,139.638671875
2024-01-12,LLY,632.9707422685184,637.6520385742188
2024-01-12,MRK,114.93294674973684,115.47806549072266
2024-01-12,ABBV,157.02978198158686,156.69207763671875
2024-01-12,PEP,161.1785615926491,162.0797119140625
2024-01-12,KO,58.29943993295887,58.600250244140625
2024-01-12,BAC,31.449689564465068,31.986040115356445
2024-01-12,PFE,26.384342359415232,26.606840133666992
2024-01-12,AVGO,109.73198731270791,109.29586029052734
2024-01-12,COST,672.8228900866914,678.5232543945312
2024-01-12,CSCO,48.95499721930243,48.79989242553711
2024-01-12,ORCL,103.97703326106871,105.46100616455078
2024-01-12,MCD,286.81334490032987,284.881591796875
2024-01-12,CRM,269.72349246673247,270.4195861816406
2024-01-12,ACN,344.46263478568966,350.6924743652344
2024-01-12,DHR,227.7875131687905,224.27267456054688
2024-01-12,TXN,160.85369889737757,159.1260528564453
2024-01-12,LIN,403.814760793702,403.99261474609375
2024-01-12,NEE,58.963047478497,58.828121185302734
2024-01-12,ABT,111.88977471689171,111.64476776123047
2024-01-12,DIS,88.84462162362689,89.538330078125
2024-01-12,TMUS,160.4880614796337,159.6433868408203
2024-01-12,AMD,148.0399932861328,146.55999755859375
2024-01-12,NFLX,500.510009765625,492.1600036621094
2024-01-12,NKE,103.6875699687969,102.76807403564453
2024-01-12,UPS,150.70019878542405,148.89439392089844
2024-01-12,PM,91.3889798581881,90.7223892211914
2024-01-12,UNH,510.8615300052,513.470703125
2024-01-12,LOW,215.2055627378608,213.8865509033203
2024-01-12,INTC,46.97092462298027,46.49726867675781
2024-01-12,HON,198.07743801874832,195.84725952148438
2024-01-12,RTX,84.14831612152865,83.92472839355469
2024-01-12,AMGN,293.9129429331496,295.1358337402344
2024-01-16,AAPL,181.07284484780743,182.53407287597656
2024-01-16,MSFT,389.9562027545636,386.59808349609375
2024-01-16,NVDA,55.0024083735072,56.36602020263672
2024-01-16,GOOGL,141.4870909621475,141.97532653808594
2024-01-16,AMZN,153.52999877929688,153.16000366210938
2024-01-16,META,372.22809228321756,366.0616455078125
2024-01-16,TSLA,215.10000610351562,219.91000366210938
2024-01-16,BRK-B,362.94000244140625,361.1000061035156
2024-01-16,V,261.081649960137,262.7857360839844
2024-01-16,JNJ,155.36815825908178,154.35845947265625
2024-01-16,XOM,95.67156518050295,93.63008880615234
2024-01-16,WMT,53.1759553479813,53.30441665649414
2024-01-16,JPM,161.18529948514094,164.23558044433594
2024-01-16,MA,425.0250692802372,425.929931640625
2024-01-16,PG,145.6148436571214,145.26571655273438
2024-01-16,HD,349.4995074557594,349.86065673828125
2024-01-16,CVX,138.91803484259293,136.24417114257812
2024-01-16,LLY,638.6339815728752,629.3705444335938
2024-01-16,MRK,115.34178924560547,115.34178924560547
2024-01-16,ABBV,156.28683920098715,155.80441284179688
2024-01-16,PEP,162.079728635044,161.01385498046875
2024-01-16,KO,58.60025563533034,58.21211242675781
2024-01-16,BAC,31.605718422254867,31.322914123535156
2024-01-16,PFE,26.514134319028777,26.254554748535156
2024-01-16,AVGO,109.75567931117018,110.01419830322266
2024-01-16,COST,678.5232582696773,676.7853393554688
2024-01-16,CSCO,48.71264580811221,49.04224395751953
2024-01-16,ORCL,105.27303368388317,105.43132019042969
2024-01-16,MCD,284.8816126743669,282.5712585449219
2024-01-16,CRM,268.2020012064561,267.69482421875
2024-01-16,ACN,346.79511576710485,348.9504699707031
2024-01-16,DHR,224.0336997506374,225.77618408203125
2024-01-16,TXN,158.6724204688047,158.17054748535156
2024-01-16,LIN,402.56995450693023,401.74993896484375
2024-01-16,NEE,58.46188441583775,58.163116455078125
2024-01-16,ABT,111.2429690990503,111.48797607421875
2024-01-16,DIS,89.47887337711917,92.21408081054688
2024-01-16,TMUS,158.93624197806372,160.1737823486328
2024-01-16,AMD,150.36000061035156,158.74000549316406
2024-01-16,NFLX,490.0,481.239990234375
2024-01-16,NKE,101.67250161935607,99.50093078613281
2024-01-16,UPS,148.76271437272257,146.0916290283203
2024-01-16,PM,90.61763923074452,89.99866485595703
2024-01-16,UNH,515.636797884462,511.1470947265625
2024-01-16,LOW,214.0331012771983,215.3716583251953
2024-01-16,INTC,46.35912003443378,46.43806457519531
2024-01-16,HON,195.438212015146,192.60423278808594
2024-01-16,RTX,83.7108640873271,83.11785888671875
2024-01-16,AMGN,295.1357903542448,292.2182312011719
2024-01-17,AAPL,180.18816351220838,181.58973693847656
2024-01-17,MSFT,384.32963163268903,385.80560302734375
2024-01-17,NVDA,56.33102857407022,56.037113189697266
2024-01-17,GOOGL,140.83946844078756,140.9590301513672
2024-01-17,AMZN,151.49000549316406,151.7100067138672
2024-01-17,META,364.9060705610555,366.96820068359375
2024-01-17,TSLA,214.86000061035156,215.5500030517578
2024-01-17,BRK-B,359.010009765625,359.2900085449219
2024-01-17,V,261.97342074674543,264.1629638671875
2024-01-17,JNJ,154.0988126953359,154.2718963623047
2024-01-17,XOM,92.58538800363738,92.94960021972656
2024-01-17,WMT,53.156193408708226,53.05408477783203
2024-01-17,JPM,163.6000798120472,163.3556671142578
2024-01-17,MA,423.0761461175103,425.00518798828125
2024-01-17,PG,144.65472390066085,145.41116333007812
2024-01-17,HD,348.10368122725,347.1959228515625
2024-01-17,CVX,135.03998080876227,135.70370483398438
2024-01-17,LLY,634.2106365685715,623.7569580078125
2024-01-17,MRK,116.01345331538657,114.99134826660156
2024-01-17,ABBV,156.06491052316915,156.34471130371094
2024-01-17,PEP,160.83943311171552,161.2754669189453
2024-01-17,KO,58.08596412569119,58.21211242675781
2024-01-17,BAC,30.932840064740233,31.010854721069336
2024-01-17,PFE,26.10622332649085,26.096952438354492
2024-01-17,AVGO,109.15871888768201,108.90019989013672
2024-01-17,COST,675.8021464135434,679.4666748046875
2024-01-17,CSCO,48.702950230401605,48.761112213134766
2024-01-17,ORCL,105.32249441020237,105.29281616210938
